Orthogroup	data_Cint	model_Cint
OG0004564	SGZ56776.1	Candida_intermedia@Seq_5336
OG0004565	SGZ56780.1	Candida_intermedia@Seq_4306
OG0004566	SGZ56784.1	Candida_intermedia@Seq_3646
OG0004567	SGZ56786.1	Candida_intermedia@Seq_3893
OG0004568	SGZ56788.1	Candida_intermedia@Seq_1339
OG0004569	SGZ56790.1	Candida_intermedia@Seq_742
OG0004570	SGZ56792.1	Candida_intermedia@Seq_1637
OG0004571	SGZ56794.1	Candida_intermedia@Seq_2493
OG0004572	SGZ56798.1	Candida_intermedia@Seq_5384
OG0004573	SGZ56800.1	Candida_intermedia@Seq_77
OG0004574	SGZ56802.1	Candida_intermedia@Seq_367
OG0004575	SGZ56804.1	Candida_intermedia@Seq_4031
OG0004576	SGZ56806.1	Candida_intermedia@Seq_1589
OG0004577	SGZ56810.1	Candida_intermedia@Seq_1959
OG0004578	SGZ56812.1	Candida_intermedia@Seq_3493
OG0004579	SGZ56816.1	Candida_intermedia@Seq_2703
OG0004580	SGZ56818.1	Candida_intermedia@Seq_4457
OG0004581	SGZ56820.1	Candida_intermedia@Seq_2380
OG0004582	SGZ56822.1	Candida_intermedia@Seq_1692
OG0004583	SGZ56824.1	Candida_intermedia@Seq_2805
OG0004584	SGZ56826.1	Candida_intermedia@Seq_4854
OG0004585	SGZ56828.1	Candida_intermedia@Seq_444
OG0004586	SGZ56836.1	Candida_intermedia@Seq_4766
OG0004587	SGZ56838.1	Candida_intermedia@Seq_4309
OG0004588	SGZ56840.1	Candida_intermedia@Seq_2959
OG0004589	SGZ56842.1	Candida_intermedia@Seq_2388
OG0004590	SGZ56844.1	Candida_intermedia@Seq_4165
OG0004591	SGZ56846.1	Candida_intermedia@Seq_1476
OG0004592	SGZ56848.1	Candida_intermedia@Seq_4201
OG0004593	SGZ56850.1	Candida_intermedia@Seq_4885
OG0004594	SGZ56852.1	Candida_intermedia@Seq_1561
OG0004595	SGZ56854.1	Candida_intermedia@Seq_3987
OG0004596	SGZ56857.1	Candida_intermedia@Seq_4024
OG0004597	SGZ56859.1	Candida_intermedia@Seq_792
OG0004598	SGZ56860.1	Candida_intermedia@Seq_2528
OG0004599	SGZ56862.1	Candida_intermedia@Seq_3725
OG0004600	SGZ56864.1	Candida_intermedia@Seq_41
OG0004601	SGZ56866.1	Candida_intermedia@Seq_3137
OG0004602	SGZ56868.1	Candida_intermedia@Seq_5196
OG0004603	SGZ56872.1	Candida_intermedia@Seq_2038
OG0004604	SGZ56874.1	Candida_intermedia@Seq_442
OG0004605	SGZ56877.1	Candida_intermedia@Seq_5266
OG0004606	SGZ56879.1	Candida_intermedia@Seq_1184
OG0004607	SGZ56881.1	Candida_intermedia@Seq_2824
OG0004608	SGZ56885.1	Candida_intermedia@Seq_861
OG0004609	SGZ56888.1	Candida_intermedia@Seq_3030
OG0004610	SGZ56890.1	Candida_intermedia@Seq_295
OG0004611	SGZ56892.1	Candida_intermedia@Seq_4225
OG0004612	SGZ56894.1	Candida_intermedia@Seq_2332
OG0004613	SGZ56896.1	Candida_intermedia@Seq_1216
OG0004614	SGZ56898.1	Candida_intermedia@Seq_333
OG0004615	SGZ56900.1	Candida_intermedia@Seq_2564
OG0004616	SGZ56902.1	Candida_intermedia@Seq_1354
OG0004617	SGZ56905.1	Candida_intermedia@Seq_4476
OG0004618	SGZ56907.1	Candida_intermedia@Seq_879
OG0004619	SGZ56909.1	Candida_intermedia@Seq_5450
OG0004620	SGZ56913.1	Candida_intermedia@Seq_4826
OG0004621	SGZ56915.1	Candida_intermedia@Seq_544
OG0004622	SGZ56920.1	Candida_intermedia@Seq_2629
OG0004623	SGZ56922.1	Candida_intermedia@Seq_1258
OG0004624	SGZ56924.1	Candida_intermedia@Seq_321
OG0004625	SGZ56926.1	Candida_intermedia@Seq_2200
OG0004626	SGZ56928.1	Candida_intermedia@Seq_4915
OG0004627	SGZ56929.1	Candida_intermedia@Seq_2983
OG0004628	SGZ56933.1	Candida_intermedia@Seq_1080
OG0004629	SGZ56937.1	Candida_intermedia@Seq_896
OG0004630	SGZ56941.1	Candida_intermedia@Seq_1529
OG0004631	SGZ56943.1	Candida_intermedia@Seq_3806
OG0004632	SGZ56945.1	Candida_intermedia@Seq_4391
OG0004633	SGZ56947.1	Candida_intermedia@Seq_3067
OG0004634	SGZ56949.1	Candida_intermedia@Seq_5371
OG0004635	SGZ56952.1	Candida_intermedia@Seq_5394
OG0004636	SGZ56954.1	Candida_intermedia@Seq_4059
OG0004637	SGZ56956.1	Candida_intermedia@Seq_1202
OG0004638	SGZ56958.1	Candida_intermedia@Seq_258
OG0004639	SGZ56960.1	Candida_intermedia@Seq_1442
OG0004640	SGZ56962.1	Candida_intermedia@Seq_1933
OG0004641	SGZ56964.1	Candida_intermedia@Seq_211
OG0004642	SGZ56966.1	Candida_intermedia@Seq_2381
OG0004643	SGZ56968.1	Candida_intermedia@Seq_3932
OG0004644	SGZ56973.1	Candida_intermedia@Seq_3826
OG0004645	SGZ56976.1	Candida_intermedia@Seq_640
OG0004646	SGZ56978.1	Candida_intermedia@Seq_1650
OG0004647	SGZ56980.1	Candida_intermedia@Seq_3292
OG0004648	SGZ56982.1	Candida_intermedia@Seq_3374
OG0004649	SGZ56986.1	Candida_intermedia@Seq_1076
OG0004650	SGZ56988.1	Candida_intermedia@Seq_5518
OG0004651	SGZ56989.1	Candida_intermedia@Seq_3620
OG0004652	SGZ56991.1	Candida_intermedia@Seq_3504
OG0004653	SGZ56993.1	Candida_intermedia@Seq_536
OG0004654	SGZ56995.1	Candida_intermedia@Seq_2698
OG0004655	SGZ56997.1	Candida_intermedia@Seq_1278
OG0004656	SGZ57000.1	Candida_intermedia@Seq_3567
OG0004657	SGZ57002.1	Candida_intermedia@Seq_4879
OG0004658	SGZ57004.1	Candida_intermedia@Seq_4341
OG0004659	SGZ57006.1	Candida_intermedia@Seq_4622
OG0004660	SGZ57008.1	Candida_intermedia@Seq_1090
OG0004661	SGZ57010.1	Candida_intermedia@Seq_2977
OG0004662	SGZ57011.1	Candida_intermedia@Seq_2818
OG0004663	SGZ57015.1	Candida_intermedia@Seq_2631
OG0004664	SGZ57019.1	Candida_intermedia@Seq_4236
OG0004665	SGZ57021.1	Candida_intermedia@Seq_4170
OG0004666	SGZ57025.1	Candida_intermedia@Seq_4688
OG0004667	SGZ57027.1	Candida_intermedia@Seq_1139
OG0004668	SGZ57029.1	Candida_intermedia@Seq_3822
OG0004669	SGZ57031.1	Candida_intermedia@Seq_227
OG0004670	SGZ57032.1	Candida_intermedia@Seq_1720
OG0004671	SGZ57034.1	Candida_intermedia@Seq_859
OG0004672	SGZ57036.1	Candida_intermedia@Seq_1631
OG0004673	SGZ57039.1	Candida_intermedia@Seq_4363
OG0004674	SGZ57045.1	Candida_intermedia@Seq_1489
OG0004675	SGZ57047.1	Candida_intermedia@Seq_2975
OG0004676	SGZ57049.1	Candida_intermedia@Seq_2221
OG0004677	SGZ57051.1	Candida_intermedia@Seq_3432
OG0004678	SGZ57053.1	Candida_intermedia@Seq_5508
OG0004679	SGZ57056.1	Candida_intermedia@Seq_816
OG0004680	SGZ57061.1	Candida_intermedia@Seq_5533
OG0004681	SGZ57063.1	Candida_intermedia@Seq_993
OG0004682	SGZ57065.1	Candida_intermedia@Seq_3365
OG0004683	SGZ57067.1	Candida_intermedia@Seq_4699
OG0004684	SGZ57071.1	Candida_intermedia@Seq_1513
OG0004685	SGZ57073.1	Candida_intermedia@Seq_2174
OG0004686	SGZ57075.1	Candida_intermedia@Seq_320
OG0004687	SGZ57077.1	Candida_intermedia@Seq_1668
OG0004688	SGZ57079.1	Candida_intermedia@Seq_1601
OG0004689	SGZ57081.1	Candida_intermedia@Seq_2258
OG0004690	SGZ57083.1	Candida_intermedia@Seq_3930
OG0004691	SGZ57085.1	Candida_intermedia@Seq_1587
OG0004692	SGZ57087.1	Candida_intermedia@Seq_4192
OG0004693	SGZ57089.1	Candida_intermedia@Seq_3150
OG0004694	SGZ57091.1	Candida_intermedia@Seq_1444
OG0004695	SGZ57094.1	Candida_intermedia@Seq_1421
OG0004696	SGZ57103.1	Candida_intermedia@Seq_1376
OG0004697	SGZ57105.1	Candida_intermedia@Seq_4317
OG0004698	SGZ57107.1	Candida_intermedia@Seq_1093
OG0004699	SGZ57109.1	Candida_intermedia@Seq_2103
OG0004700	SGZ57111.1	Candida_intermedia@Seq_3428
OG0004701	SGZ57113.1	Candida_intermedia@Seq_286
OG0004702	SGZ57115.1	Candida_intermedia@Seq_2001
OG0004703	SGZ57116.1	Candida_intermedia@Seq_3249
OG0004704	SGZ57118.1	Candida_intermedia@Seq_1445
OG0004705	SGZ57120.1	Candida_intermedia@Seq_1703
OG0004706	SGZ57122.1	Candida_intermedia@Seq_3113
OG0004707	SGZ57124.1	Candida_intermedia@Seq_4711
OG0004708	SGZ57126.1	Candida_intermedia@Seq_3791
OG0004709	SGZ57128.1	Candida_intermedia@Seq_3264
OG0004710	SGZ57130.1	Candida_intermedia@Seq_3375
OG0004711	SGZ57133.1	Candida_intermedia@Seq_5389
OG0004712	SGZ57134.1	Candida_intermedia@Seq_1198
OG0004713	SGZ57136.1	Candida_intermedia@Seq_17
OG0004714	SGZ57138.1	Candida_intermedia@Seq_1932
OG0004715	SGZ57140.1	Candida_intermedia@Seq_1715
OG0004716	SGZ57144.1	Candida_intermedia@Seq_104
OG0004717	SGZ57146.1	Candida_intermedia@Seq_4857
OG0004718	SGZ57148.1	Candida_intermedia@Seq_267
OG0004719	SGZ57150.1	Candida_intermedia@Seq_826
OG0004720	SGZ57152.1	Candida_intermedia@Seq_4121
OG0004721	SGZ57154.1	Candida_intermedia@Seq_191
OG0004722	SGZ57155.1	Candida_intermedia@Seq_4652
OG0004723	SGZ57157.1	Candida_intermedia@Seq_2392
OG0004724	SGZ57158.1	Candida_intermedia@Seq_1020
OG0004725	SGZ57160.1	Candida_intermedia@Seq_4886
OG0004726	SGZ57163.1	Candida_intermedia@Seq_617
OG0004727	SGZ57164.1	Candida_intermedia@Seq_745
OG0004728	SGZ57166.1	Candida_intermedia@Seq_3949
OG0004729	SGZ57168.1	Candida_intermedia@Seq_2790
OG0004730	SGZ57170.1	Candida_intermedia@Seq_4168
OG0004731	SGZ57173.1	Candida_intermedia@Seq_100
OG0004732	SGZ57175.1	Candida_intermedia@Seq_5153
OG0004733	SGZ57177.1	Candida_intermedia@Seq_2679
OG0004734	SGZ57179.1	Candida_intermedia@Seq_1239
OG0004735	SGZ57181.1	Candida_intermedia@Seq_2536
OG0004736	SGZ57183.1	Candida_intermedia@Seq_3442
OG0004737	SGZ57185.1	Candida_intermedia@Seq_302
OG0004738	SGZ57187.1	Candida_intermedia@Seq_3206
OG0004739	SGZ57189.1	Candida_intermedia@Seq_5434
OG0004740	SGZ57191.1	Candida_intermedia@Seq_1729
OG0004741	SGZ57193.1	Candida_intermedia@Seq_1143
OG0004742	SGZ57200.1	Candida_intermedia@Seq_5493
OG0004743	SGZ57202.1	Candida_intermedia@Seq_4604
OG0004744	SGZ57206.1	Candida_intermedia@Seq_5291
OG0004745	SGZ57209.1	Candida_intermedia@Seq_20
OG0004746	SGZ57210.1	Candida_intermedia@Seq_2377
OG0004747	SGZ57212.1	Candida_intermedia@Seq_3955
OG0004748	SGZ57216.1	Candida_intermedia@Seq_2937
OG0004749	SGZ57218.1	Candida_intermedia@Seq_10
OG0004750	SGZ57220.1	Candida_intermedia@Seq_1579
OG0004751	SGZ57222.1	Candida_intermedia@Seq_4870
OG0004752	SGZ57224.1	Candida_intermedia@Seq_3886
OG0004753	SGZ57226.1	Candida_intermedia@Seq_3395
OG0004754	SGZ57228.1	Candida_intermedia@Seq_1737
OG0004755	SGZ57230.1	Candida_intermedia@Seq_2436
OG0004756	SGZ57232.1	Candida_intermedia@Seq_533
OG0004757	SGZ57234.1	Candida_intermedia@Seq_4631
OG0004758	SGZ57236.1	Candida_intermedia@Seq_3073
OG0004759	SGZ57244.1	Candida_intermedia@Seq_2441
OG0004760	SGZ57246.1	Candida_intermedia@Seq_2427
OG0004761	SGZ57248.1	Candida_intermedia@Seq_1976
OG0004762	SGZ57250.1	Candida_intermedia@Seq_3257
OG0004763	SGZ57252.1	Candida_intermedia@Seq_3677
OG0004764	SGZ57254.1	Candida_intermedia@Seq_4689
OG0004765	SGZ57256.1	Candida_intermedia@Seq_4920
OG0004766	SGZ57258.1	Candida_intermedia@Seq_5
OG0004767	SGZ57260.1	Candida_intermedia@Seq_3423
OG0004768	SGZ57262.1	Candida_intermedia@Seq_545
OG0004769	SGZ57264.1	Candida_intermedia@Seq_2005
OG0004770	SGZ57266.1	Candida_intermedia@Seq_4415
OG0004771	SGZ57268.1	Candida_intermedia@Seq_2565
OG0004772	SGZ57270.1	Candida_intermedia@Seq_4390
OG0004773	SGZ57272.1	Candida_intermedia@Seq_2589
OG0004774	SGZ57274.1	Candida_intermedia@Seq_4612
OG0004775	SGZ57276.1	Candida_intermedia@Seq_4312
OG0004776	SGZ57280.1	Candida_intermedia@Seq_3471
OG0004777	SGZ57282.1	Candida_intermedia@Seq_1506
OG0004778	SGZ57284.1	Candida_intermedia@Seq_4877
OG0004779	SGZ57286.1	Candida_intermedia@Seq_4380
OG0004780	SGZ57288.1	Candida_intermedia@Seq_1245
OG0004781	SGZ57290.1	Candida_intermedia@Seq_2194
OG0004782	SGZ57292.1	Candida_intermedia@Seq_2387
OG0004783	SGZ57294.1	Candida_intermedia@Seq_1363
OG0004784	SGZ57296.1	Candida_intermedia@Seq_2525
OG0004785	SGZ57298.1	Candida_intermedia@Seq_531
OG0004786	SGZ57300.1	Candida_intermedia@Seq_3382
OG0004787	SGZ57302.1	Candida_intermedia@Seq_4466
OG0004788	SGZ57304.1	Candida_intermedia@Seq_1191
OG0004789	SGZ57306.1	Candida_intermedia@Seq_1402
OG0004790	SGZ57308.1	Candida_intermedia@Seq_4477
OG0004791	SGZ57310.1	Candida_intermedia@Seq_4874
OG0004792	SGZ57312.1	Candida_intermedia@Seq_3049
OG0004793	SGZ57314.1	Candida_intermedia@Seq_698
OG0004794	SGZ57318.1	Candida_intermedia@Seq_4867
OG0004795	SGZ57320.1	Candida_intermedia@Seq_2900
OG0004796	SGZ57324.1	Candida_intermedia@Seq_4115
OG0004797	SGZ57326.1	Candida_intermedia@Seq_2815
OG0004798	SGZ57328.1	Candida_intermedia@Seq_3308
OG0004799	SGZ57332.1	Candida_intermedia@Seq_2583
OG0004800	SGZ57334.1	Candida_intermedia@Seq_284
OG0004801	SGZ57336.1	Candida_intermedia@Seq_439
OG0004802	SGZ57342.1	Candida_intermedia@Seq_1002
OG0004803	SGZ57344.1	Candida_intermedia@Seq_3816
OG0004804	SGZ57346.1	Candida_intermedia@Seq_3701
OG0004805	SGZ57348.1	Candida_intermedia@Seq_3437
OG0004806	SGZ57350.1	Candida_intermedia@Seq_4207
OG0004807	SGZ57352.1	Candida_intermedia@Seq_1203
OG0004808	SGZ57354.1	Candida_intermedia@Seq_356
OG0004809	SGZ57356.1	Candida_intermedia@Seq_433
OG0004810	SGZ57358.1	Candida_intermedia@Seq_4507
OG0004811	SGZ57360.1	Candida_intermedia@Seq_3788
OG0004812	SGZ57362.1	Candida_intermedia@Seq_1797
OG0004813	SGZ57365.1	Candida_intermedia@Seq_1993
OG0004814	SGZ57367.1	Candida_intermedia@Seq_4590
OG0004815	SGZ57369.1	Candida_intermedia@Seq_4197
OG0004816	SGZ57374.1	Candida_intermedia@Seq_5083
OG0004817	SGZ57380.1	Candida_intermedia@Seq_202
OG0004818	SGZ57382.1	Candida_intermedia@Seq_2397
OG0004819	SGZ57384.1	Candida_intermedia@Seq_1917
OG0004820	SGZ57388.1	Candida_intermedia@Seq_625
OG0004821	SGZ57390.1	Candida_intermedia@Seq_3823
OG0004822	SGZ57392.1	Candida_intermedia@Seq_4258
OG0004823	SGZ57394.1	Candida_intermedia@Seq_2199
OG0004824	SGZ57400.1	Candida_intermedia@Seq_2033
OG0004825	SGZ57402.1	Candida_intermedia@Seq_1953
OG0004826	SGZ57404.1	Candida_intermedia@Seq_5527
OG0004827	SGZ57406.1	Candida_intermedia@Seq_4941
OG0004828	SGZ57408.1	Candida_intermedia@Seq_1771
OG0004829	SGZ57410.1	Candida_intermedia@Seq_158
OG0004830	SGZ57412.1	Candida_intermedia@Seq_4441
OG0004831	SGZ57414.1	Candida_intermedia@Seq_1043
OG0004832	SGZ57418.1	Candida_intermedia@Seq_1084
OG0004833	SGZ57420.1	Candida_intermedia@Seq_2640
OG0004834	SGZ57422.1	Candida_intermedia@Seq_2386
OG0004835	SGZ57425.1	Candida_intermedia@Seq_5036
OG0004836	SGZ57428.1	Candida_intermedia@Seq_1623
OG0004837	SGZ57430.1	Candida_intermedia@Seq_1188
OG0004838	SGZ57434.1	Candida_intermedia@Seq_591
OG0004839	SGZ57436.1	Candida_intermedia@Seq_4738
OG0004840	SGZ57438.1	Candida_intermedia@Seq_3973
OG0004841	SGZ57442.1	Candida_intermedia@Seq_1811
OG0004842	SGZ57447.1	Candida_intermedia@Seq_4061
OG0004843	SGZ57449.1	Candida_intermedia@Seq_4484
OG0004844	SGZ57451.1	Candida_intermedia@Seq_357
OG0004845	SGZ57453.1	Candida_intermedia@Seq_3362
OG0004846	SGZ57455.1	Candida_intermedia@Seq_4223
OG0004847	SGZ57457.1	Candida_intermedia@Seq_670
OG0004848	SGZ57459.1	Candida_intermedia@Seq_3718
OG0004849	SGZ57461.1	Candida_intermedia@Seq_417
OG0004850	SGZ57463.1	Candida_intermedia@Seq_3730
OG0004851	SGZ57465.1	Candida_intermedia@Seq_4158
OG0004852	SGZ57467.1	Candida_intermedia@Seq_2888
OG0004853	SGZ57469.1	Candida_intermedia@Seq_2375
OG0004854	SGZ57470.1	Candida_intermedia@Seq_4335
OG0004855	SGZ57473.1	Candida_intermedia@Seq_3542
OG0004856	SGZ57475.1	Candida_intermedia@Seq_761
OG0004857	SGZ57477.1	Candida_intermedia@Seq_3574
OG0004858	SGZ57478.1	Candida_intermedia@Seq_2338
OG0004859	SGZ57480.1	Candida_intermedia@Seq_3210
OG0004860	SGZ57482.1	Candida_intermedia@Seq_2864
OG0004861	SGZ57485.1	Candida_intermedia@Seq_5329
OG0004862	SGZ57487.1	Candida_intermedia@Seq_4863
OG0004863	SGZ57489.1	Candida_intermedia@Seq_2739
OG0004864	SGZ57491.1	Candida_intermedia@Seq_2104
OG0004865	SGZ57493.1	Candida_intermedia@Seq_4882
OG0004866	SGZ57495.1	Candida_intermedia@Seq_923
OG0004867	SGZ57497.1	Candida_intermedia@Seq_3813
OG0004868	SGZ57499.1	Candida_intermedia@Seq_4470
OG0004869	SGZ57503.1	Candida_intermedia@Seq_1089
OG0004870	SGZ57505.1	Candida_intermedia@Seq_490
OG0004871	SGZ57511.1	Candida_intermedia@Seq_418
OG0004872	SGZ57513.1	Candida_intermedia@Seq_5401
OG0004873	SGZ57515.1	Candida_intermedia@Seq_3754
OG0004874	SGZ57517.1	Candida_intermedia@Seq_3576
OG0004875	SGZ57519.1	Candida_intermedia@Seq_4417
OG0004876	SGZ57521.1	Candida_intermedia@Seq_4140
OG0004877	SGZ57523.1	Candida_intermedia@Seq_4384
OG0004878	SGZ57525.1	Candida_intermedia@Seq_237
OG0004879	SGZ57527.1	Candida_intermedia@Seq_1125
OG0004880	SGZ57529.1	Candida_intermedia@Seq_3228
OG0004881	SGZ57531.1	Candida_intermedia@Seq_3523
OG0004882	SGZ57534.1	Candida_intermedia@Seq_3681
OG0004883	SGZ57536.1	Candida_intermedia@Seq_69
OG0004884	SGZ57538.1	Candida_intermedia@Seq_5393
OG0004885	SGZ57540.1	Candida_intermedia@Seq_5315
OG0004886	SGZ57546.1	Candida_intermedia@Seq_3734
OG0004887	SGZ57548.1	Candida_intermedia@Seq_4389
OG0004888	SGZ57551.1	Candida_intermedia@Seq_5217
OG0004889	SGZ57553.1	Candida_intermedia@Seq_427
OG0004890	SGZ57555.1	Candida_intermedia@Seq_3666
OG0004891	SGZ57557.1	Candida_intermedia@Seq_616
OG0004892	SGZ57559.1	Candida_intermedia@Seq_451
OG0004893	SGZ57561.1	Candida_intermedia@Seq_385
OG0004894	SGZ57563.1	Candida_intermedia@Seq_1708
OG0004895	SGZ57565.1	Candida_intermedia@Seq_1888
OG0004896	SGZ57567.1	Candida_intermedia@Seq_2218
OG0004897	SGZ57568.1	Candida_intermedia@Seq_592
OG0004898	SGZ57573.1	Candida_intermedia@Seq_308
OG0004899	SGZ57575.1	Candida_intermedia@Seq_1348
OG0004900	SGZ57577.1	Candida_intermedia@Seq_2607
OG0004901	SGZ57579.1	Candida_intermedia@Seq_2509
OG0004902	SGZ57581.1	Candida_intermedia@Seq_4749
OG0004903	SGZ57583.1	Candida_intermedia@Seq_361
OG0004904	SGZ57585.1	Candida_intermedia@Seq_3802
OG0004905	SGZ57587.1	Candida_intermedia@Seq_530
OG0004906	SGZ57589.1	Candida_intermedia@Seq_2385
OG0004907	SGZ57593.1	Candida_intermedia@Seq_3401
OG0004908	SGZ57595.1	Candida_intermedia@Seq_813
OG0004909	SGZ57599.1	Candida_intermedia@Seq_1287
OG0004910	SGZ57601.1	Candida_intermedia@Seq_5278
OG0004911	SGZ57603.1	Candida_intermedia@Seq_328
OG0004912	SGZ57605.1	Candida_intermedia@Seq_2166
OG0004913	SGZ57608.1	Candida_intermedia@Seq_5270
OG0004914	SGZ57614.1	Candida_intermedia@Seq_2920
OG0004915	SGZ57618.1	Candida_intermedia@Seq_2159
OG0004916	SGZ57620.1	Candida_intermedia@Seq_1687
OG0004917	SGZ57622.1	Candida_intermedia@Seq_315
OG0004918	SGZ57624.1	Candida_intermedia@Seq_595
OG0004919	SGZ57626.1	Candida_intermedia@Seq_3068
OG0004920	SGZ57628.1	Candida_intermedia@Seq_264
OG0004921	SGZ57630.1	Candida_intermedia@Seq_2454
OG0004922	SGZ57632.1	Candida_intermedia@Seq_4792
OG0004923	SGZ57634.1	Candida_intermedia@Seq_5069
OG0004924	SGZ57638.1	Candida_intermedia@Seq_3990
OG0004925	SGZ57640.1	Candida_intermedia@Seq_1201
OG0004926	SGZ57642.1	Candida_intermedia@Seq_4541
OG0004927	SGZ57644.1	Candida_intermedia@Seq_3463
OG0004928	SGZ57646.1	Candida_intermedia@Seq_348
OG0004929	SGZ57648.1	Candida_intermedia@Seq_5016
OG0004930	SGZ57650.1	Candida_intermedia@Seq_5516
OG0004931	SGZ57652.1	Candida_intermedia@Seq_4063
OG0004932	SGZ57654.1	Candida_intermedia@Seq_338
OG0004933	SGZ57656.1	Candida_intermedia@Seq_2099
OG0004934	SGZ57658.1	Candida_intermedia@Seq_819
OG0004935	SGZ57660.1	Candida_intermedia@Seq_1098
OG0004936	SGZ57662.1	Candida_intermedia@Seq_1938
OG0004937	SGZ57664.1	Candida_intermedia@Seq_492
OG0004938	SGZ57666.1	Candida_intermedia@Seq_1544
OG0004939	SGZ57668.1	Candida_intermedia@Seq_858
OG0004940	SGZ57670.1	Candida_intermedia@Seq_4228
OG0004941	SGZ57672.1	Candida_intermedia@Seq_1839
OG0004942	SGZ57674.1	Candida_intermedia@Seq_220
OG0004943	SGZ57676.1	Candida_intermedia@Seq_1899
OG0004944	SGZ57678.1	Candida_intermedia@Seq_263
OG0004945	SGZ57680.1	Candida_intermedia@Seq_1030
OG0004946	SGZ57682.1	Candida_intermedia@Seq_4503
OG0004947	SGZ57684.1	Candida_intermedia@Seq_4271
OG0004948	SGZ57686.1	Candida_intermedia@Seq_2682
OG0004949	SGZ57688.1	Candida_intermedia@Seq_3760
OG0004950	SGZ57691.1	Candida_intermedia@Seq_3444
OG0004951	SGZ57692.1	Candida_intermedia@Seq_4221
OG0004952	SGZ57694.1	Candida_intermedia@Seq_3404
OG0004953	SGZ57696.1	Candida_intermedia@Seq_2846
OG0004954	SGZ57698.1	Candida_intermedia@Seq_3242
OG0004955	SGZ57700.1	Candida_intermedia@Seq_3568
OG0004956	SGZ57702.1	Candida_intermedia@Seq_4453
OG0004957	SGZ57704.1	Candida_intermedia@Seq_2884
OG0004958	SGZ57708.1	Candida_intermedia@Seq_3883
OG0004959	SGZ57710.1	Candida_intermedia@Seq_1134
OG0004960	SGZ57713.1	Candida_intermedia@Seq_1316
OG0004961	SGZ57716.1	Candida_intermedia@Seq_995
OG0004962	SGZ57717.1	Candida_intermedia@Seq_1478
OG0004963	SGZ57719.1	Candida_intermedia@Seq_1707
OG0004964	SGZ57731.1	Candida_intermedia@Seq_4733
OG0004965	SGZ57739.1	Candida_intermedia@Seq_939
OG0004966	SGZ57741.1	Candida_intermedia@Seq_3981
OG0004967	SGZ57743.1	Candida_intermedia@Seq_3326
OG0004968	SGZ57745.1	Candida_intermedia@Seq_76
OG0004969	SGZ57747.1	Candida_intermedia@Seq_4273
OG0004970	SGZ57749.1	Candida_intermedia@Seq_5170
OG0004971	SGZ57751.1	Candida_intermedia@Seq_4414
OG0004972	SGZ57753.1	Candida_intermedia@Seq_712
OG0004973	SGZ57755.1	Candida_intermedia@Seq_2863
OG0004974	SGZ57759.1	Candida_intermedia@Seq_5267
OG0004975	SGZ57765.1	Candida_intermedia@Seq_3626
OG0004976	SGZ57781.1	Candida_intermedia@Seq_998
OG0004977	SGZ57782.1	Candida_intermedia@Seq_3636
OG0004978	SGZ57783.1	Candida_intermedia@Seq_2452
OG0004979	SGZ57788.1	Candida_intermedia@Seq_4362
OG0004980	SGZ57789.1	Candida_intermedia@Seq_4267
OG0004981	SGZ57791.1	Candida_intermedia@Seq_5024
OG0004982	SGZ57792.1	Candida_intermedia@Seq_2632
OG0004983	SGZ57793.1	Candida_intermedia@Seq_2489
OG0004984	SGZ57794.1	Candida_intermedia@Seq_4993
OG0004985	SGZ57795.1	Candida_intermedia@Seq_3306
OG0004986	SGZ57796.1	Candida_intermedia@Seq_2348
OG0004987	SGZ57797.1	Candida_intermedia@Seq_4409
OG0004988	SGZ57798.1	Candida_intermedia@Seq_2783
OG0004989	SGZ57799.1	Candida_intermedia@Seq_960
OG0004990	SGZ57800.1	Candida_intermedia@Seq_2949
OG0004991	SGZ57801.1	Candida_intermedia@Seq_548
OG0004992	SGZ57802.1	Candida_intermedia@Seq_5219
OG0004993	SGZ57803.1	Candida_intermedia@Seq_4571
OG0004994	SGZ57805.1	Candida_intermedia@Seq_1689
OG0004995	SGZ57806.1	Candida_intermedia@Seq_2842
OG0004996	SGZ57807.1	Candida_intermedia@Seq_3617
OG0004997	SGZ57808.1	Candida_intermedia@Seq_2562
OG0004998	SGZ57809.1	Candida_intermedia@Seq_2759
OG0004999	SGZ57810.1	Candida_intermedia@Seq_4763
OG0005000	SGZ57811.1	Candida_intermedia@Seq_1210
OG0005001	SGZ57812.1	Candida_intermedia@Seq_4445
OG0005002	SGZ57813.1	Candida_intermedia@Seq_525
OG0005003	SGZ57814.1	Candida_intermedia@Seq_2002
OG0005004	SGZ57815.1	Candida_intermedia@Seq_788
OG0005005	SGZ57816.1	Candida_intermedia@Seq_791
OG0005006	SGZ57817.1	Candida_intermedia@Seq_898
OG0005007	SGZ57819.1	Candida_intermedia@Seq_2270
OG0005008	SGZ57820.1	Candida_intermedia@Seq_5245
OG0005009	SGZ57821.1	Candida_intermedia@Seq_1557
OG0005010	SGZ57822.1	Candida_intermedia@Seq_4641
OG0005011	SGZ57823.1	Candida_intermedia@Seq_1140
OG0005012	SGZ57826.1	Candida_intermedia@Seq_4284
OG0005013	SGZ57827.1	Candida_intermedia@Seq_146
OG0005014	SGZ57828.1	Candida_intermedia@Seq_4761
OG0005015	SGZ57829.1	Candida_intermedia@Seq_3273
OG0005016	SGZ57830.1	Candida_intermedia@Seq_940
