REPORTER METABOLITES USING TEST TYPE: all
ID	NAME	COMPARTMENT	Z-SCORE	P-VALUE	NUMBER OF NEIGHBOURS	AVERAGE Z-SCORE	STD Z-SCORE	GENES
s_0209	3-dehydro-4-methylzymosterol	cytoplasm	-0.24758	0.59777	1	0.71041	0	Seq_3898,Seq_3959
s_1579	zymosterol intermediate 2	cytoplasm	-0.24758	0.59777	1	0.71041	0	Seq_3898,Seq_3959
s_1420	S-adenosylmethioninamine	cytoplasm	-0.24826	0.59803	3	1.2688	1.4325	Seq_1266,Seq_944,Seq_2877
s_0433	Asp-tRNA(Asp)	mitochondrion	-0.25135	0.59923	1	0.69099	0	Seq_3619
s_1588	tRNA(Asp)	mitochondrion	-0.25135	0.59923	1	0.69099	0	Seq_3619
s_0150	2-dehydropantoate	mitochondrion	-0.2551	0.60068	1	0.67164	0	Seq_3519
s_3778	chloride	cytoplasm	-0.26538	0.60464	1	0.61863	0	Seq_5444,Seq_1246,Seq_4967
s_4200	chloride	extracellular	-0.26538	0.60464	1	0.61863	0	Seq_4967
s_0555	D-fructose 1,6-bisphosphate	cytoplasm	-0.26541	0.60465	3	1.2177	0.27675	Seq_1807,Seq_4943,Seq_2122,Seq_4965
s_0153	2-deoxy-D-ribose 5-phosphate	cytoplasm	-0.26552	0.60469	1	0.61795	0	Seq_3129
s_3109	phosphatidyl-L-serine (1-16:0, 2-16:1)	endoplasmic reticulum membrane	-0.26953	0.60624	2	0.98375	1.2471	Seq_3269,Seq_1269,Seq_3710
s_3110	phosphatidyl-L-serine (1-16:1, 2-16:1)	endoplasmic reticulum membrane	-0.26953	0.60624	2	0.98375	1.2471	Seq_3269,Seq_1269,Seq_3710
s_3111	phosphatidyl-L-serine (1-18:0, 2-16:1)	endoplasmic reticulum membrane	-0.26953	0.60624	2	0.98375	1.2471	Seq_3269,Seq_1269,Seq_3710
s_3112	phosphatidyl-L-serine (1-18:1, 2-16:1)	endoplasmic reticulum membrane	-0.26953	0.60624	2	0.98375	1.2471	Seq_3269,Seq_1269,Seq_3710
s_3113	phosphatidyl-L-serine (1-16:0, 2-18:1)	endoplasmic reticulum membrane	-0.26953	0.60624	2	0.98375	1.2471	Seq_3269,Seq_1269,Seq_3710
s_3114	phosphatidyl-L-serine (1-16:1, 2-18:1)	endoplasmic reticulum membrane	-0.26953	0.60624	2	0.98375	1.2471	Seq_3269,Seq_1269,Seq_3710
s_3115	phosphatidyl-L-serine (1-18:0, 2-18:1)	endoplasmic reticulum membrane	-0.26953	0.60624	2	0.98375	1.2471	Seq_3269,Seq_1269,Seq_3710
s_3116	phosphatidyl-L-serine (1-18:1, 2-18:1)	endoplasmic reticulum membrane	-0.26953	0.60624	2	0.98375	1.2471	Seq_3269,Seq_1269,Seq_3710
s_0618	dIDP	cytoplasm	-0.27355	0.60779	1	0.57652	0	Seq_3420
s_0639	dITP	cytoplasm	-0.27355	0.60779	1	0.57652	0	Seq_3420
s_4002	G00149	endoplasmic reticulum	-0.2746	0.60819	1	0.5711	0	Seq_1746
s_4003	G00140	endoplasmic reticulum	-0.2746	0.60819	1	0.5711	0	Seq_1746
s_0652	dUDP	cytoplasm	-0.27776	0.6094	2	0.95376	0.5335	Seq_2406,Seq_3420
s_3853	R-S-Cysteinylglycine	cytoplasm	-0.28027	0.61036	1	0.54189	0	Seq_2838
s_3854	S-Substituted L-cysteine	cytoplasm	-0.28027	0.61036	1	0.54189	0	Seq_2838
s_1011	L-histidinol phosphate	cytoplasm	-0.28756	0.61316	2	0.91802	2.0949	Seq_1633,Seq_535
s_2795	docosanoyl-CoA	endoplasmic reticulum membrane	-0.29352	0.61544	3	1.134	1.9781	Seq_1485,Seq_339,Seq_1091,Seq_4134
s_1447	squalene	cytoplasm	-0.29432	0.61574	1	0.46944	0	Seq_5517
s_0613	dGDP	cytoplasm	-0.29597	0.61637	3	1.1267	2.7649	Seq_497,Seq_916,Seq_893,Seq_3420,Seq_3645
s_0409	alpha,alpha-trehalose 6-phosphate	cytoplasm	-0.296	0.61638	1	0.46081	0	Seq_4162,Seq_5049,Seq_4700
s_1520	trehalose	cytoplasm	-0.296	0.61638	1	0.46081	0	Seq_4162,Seq_5049,Seq_3380,Seq_4700,Seq_2192,Seq_4945
s_1393	pyridoxal 5'-phosphate	cytoplasm	-0.29674	0.61667	1	0.45697	0	Seq_1544,Seq_3689,Seq_1679
s_1149	Met-tRNA(Met)	mitochondrion	-0.30067	0.61817	1	0.4367	0	Seq_5462,Seq_415
s_1603	tRNA(Met)	mitochondrion	-0.30067	0.61817	1	0.4367	0	Seq_415
s_0983	L-cysteinylglycine	cytoplasm	-0.30218	0.61874	2	0.86475	0.45659	Seq_1071,Seq_4136,Seq_2838,Seq_4414
s_0752	glutathione	mitochondrion	-0.30487	0.61977	2	0.85497	2.0013	Seq_3851,Seq_2707,Seq_2238
s_0756	glutathione disulfide	mitochondrion	-0.30487	0.61977	2	0.85497	2.0013	Seq_2707,Seq_2238
s_0345	7,8-dihydroneopterin 3'-phosphate	cytoplasm	-0.30646	0.62037	1	0.40689	0	Seq_4312
s_3904	D-Serine	cytoplasm	-0.31111	0.62214	1	0.3829	0	Seq_1331
s_1208	NADP(+)	endoplasmic reticulum	-0.31154	0.62231	3	1.0804	1.6496	Seq_3345,Seq_486,Seq_3077,Seq_1658,Seq_3416
s_1213	NADPH	endoplasmic reticulum	-0.31154	0.62231	3	1.0804	1.6496	Seq_3345,Seq_486,Seq_3077,Seq_1658,Seq_3416
s_1276	oxygen	endoplasmic reticulum	-0.31154	0.62231	3	1.0804	1.6496	Seq_486,Seq_1658,Seq_3416
s_0959	L-allysine	cytoplasm	-0.31517	0.62368	2	0.81744	1.6842	Seq_1672,Seq_2013,Seq_3916
s_0221	3-hydroxy-3-methylglutaryl-CoA	mitochondrion	-0.3166	0.62423	1	0.35458	0	Seq_3494
s_0647	dTDP	cytoplasm	-0.32921	0.629	2	0.76628	0.26836	Seq_3210,Seq_3420
s_3762	quinone	cytoplasm	-0.32984	0.62924	1	0.28635	0	Seq_1808
s_3763	1,4-benzosemiquinone	cytoplasm	-0.32984	0.62924	1	0.28635	0	Seq_1808
s_3808	tRNA(Pro)	mitochondrion	-0.33141	0.62983	1	0.27825	0	Seq_2230
s_3809	Pro-tRNA(Pro)	mitochondrion	-0.33141	0.62983	1	0.27825	0	Seq_2230
s_1376	prenyl diphosphate(3-)	cytoplasm	-0.34221	0.6339	2	0.7189	0.3481	Seq_3551,Seq_639
s_1365	phosphoribosyl-formamido-carboxamide	cytoplasm	-0.34226	0.63392	1	0.2223	0	Seq_1054
s_0086	1-C-(indol-3-yl)glycerol 3-phosphate	cytoplasm	-0.34287	0.63415	2	0.71648	0.92966	Seq_571,Seq_5389
s_0216	3-hexaprenyl-4-hydroxybenzoic acid	mitochondrion	-0.34336	0.63434	1	0.21663	0	Seq_1695
s_0287	4-hydroxybenzoate	mitochondrion	-0.34336	0.63434	1	0.21663	0	Seq_1695
s_0116	1-pyrroline-3-hydroxy-5-carboxylic acid	cytoplasm	-0.35871	0.64009	1	0.1375	0	Seq_4815
s_0118	1-pyrroline-5-carboxylate	cytoplasm	-0.35871	0.64009	1	0.1375	0	Seq_4815
s_0846	IDP	cytoplasm	-0.36368	0.64195	2	0.64065	0.090691	Seq_894,Seq_3420
s_0950	ITP	cytoplasm	-0.36368	0.64195	2	0.64065	0.090691	Seq_894,Seq_3420
s_1050	L-tryptophan	mitochondrion	-0.36398	0.64206	1	0.11033	0	Seq_2878
s_1528	Trp-tRNA(Trp)	mitochondrion	-0.36398	0.64206	1	0.11033	0	Seq_2878
s_1611	tRNA(Trp)	mitochondrion	-0.36398	0.64206	1	0.11033	0	Seq_2878
s_1199	NAD	endoplasmic reticulum	-0.36475	0.64235	2	0.63676	0.25682	Seq_1719,Seq_4582
s_1204	NADH	endoplasmic reticulum	-0.36475	0.64235	2	0.63676	0.25682	Seq_1719,Seq_4582
s_3824	Ferricytochrome b5	endoplasmic reticulum	-0.36475	0.64235	2	0.63676	0.25682	Seq_1719,Seq_4582
s_3825	Ferrocytochrome b5	endoplasmic reticulum	-0.36475	0.64235	2	0.63676	0.25682	Seq_1719,Seq_4582
s_3145	phosphatidyl-L-serine (1-16:0, 2-16:1)	Golgi membrane	-0.36561	0.64267	1	0.10195	0	Seq_2029,Seq_1269,Seq_3710
s_3149	phosphatidyl-L-serine (1-16:1, 2-16:1)	Golgi membrane	-0.36561	0.64267	1	0.10195	0	Seq_2029,Seq_1269,Seq_3710
s_3151	phosphatidyl-L-serine (1-18:0, 2-16:1)	Golgi membrane	-0.36561	0.64267	1	0.10195	0	Seq_2029,Seq_1269,Seq_3710
s_3153	phosphatidyl-L-serine (1-18:1, 2-16:1)	Golgi membrane	-0.36561	0.64267	1	0.10195	0	Seq_2029,Seq_1269,Seq_3710
s_3155	phosphatidyl-L-serine (1-16:0, 2-18:1)	Golgi membrane	-0.36561	0.64267	1	0.10195	0	Seq_2029,Seq_1269,Seq_3710
s_3157	phosphatidyl-L-serine (1-16:1, 2-18:1)	Golgi membrane	-0.36561	0.64267	1	0.10195	0	Seq_2029,Seq_1269,Seq_3710
s_3159	phosphatidyl-L-serine (1-18:0, 2-18:1)	Golgi membrane	-0.36561	0.64267	1	0.10195	0	Seq_2029,Seq_1269,Seq_3710
s_3161	phosphatidyl-L-serine (1-18:1, 2-18:1)	Golgi membrane	-0.36561	0.64267	1	0.10195	0	Seq_2029,Seq_1269,Seq_3710
s_3478	phosphatidyl-L-serine (1-16:0, 2-16:1)	cell envelope	-0.36561	0.64267	1	0.10195	0	Seq_1136,Seq_3710,Seq_2308,CIC11T00000003222
s_3480	phosphatidyl-L-serine (1-16:1, 2-16:1)	cell envelope	-0.36561	0.64267	1	0.10195	0	Seq_1136,Seq_3710,Seq_2308,CIC11T00000003222
s_3482	phosphatidyl-L-serine (1-18:0, 2-16:1)	cell envelope	-0.36561	0.64267	1	0.10195	0	Seq_1136,Seq_3710,Seq_2308,CIC11T00000003222
s_3484	phosphatidyl-L-serine (1-18:1, 2-16:1)	cell envelope	-0.36561	0.64267	1	0.10195	0	Seq_1136,Seq_3710,Seq_2308,CIC11T00000003222
s_3486	phosphatidyl-L-serine (1-16:0, 2-18:1)	cell envelope	-0.36561	0.64267	1	0.10195	0	Seq_1136,Seq_3710,Seq_2308,CIC11T00000003222
s_3487	phosphatidyl-L-serine (1-16:1, 2-18:1)	cell envelope	-0.36561	0.64267	1	0.10195	0	Seq_1136,Seq_3710,Seq_2308,CIC11T00000003222
s_3488	phosphatidyl-L-serine (1-18:0, 2-18:1)	cell envelope	-0.36561	0.64267	1	0.10195	0	Seq_1136,Seq_3710,Seq_2308,CIC11T00000003222
s_3489	phosphatidyl-L-serine (1-18:1, 2-18:1)	cell envelope	-0.36561	0.64267	1	0.10195	0	Seq_1136,Seq_3710,Seq_2308,CIC11T00000003222
s_0476	ceramide-1 (C24)	Golgi	-0.37338	0.64557	1	0.061867	0	Seq_176,Seq_2946
s_0479	ceramide-1 (C26)	Golgi	-0.37338	0.64557	1	0.061867	0	Seq_176,Seq_2946
s_0482	ceramide-2 (C24)	Golgi	-0.37338	0.64557	1	0.061867	0	Seq_176,Seq_2946
s_0485	ceramide-2 (C26)	Golgi	-0.37338	0.64557	1	0.061867	0	Seq_176,Seq_2946
s_0488	ceramide-2' (C24)	Golgi	-0.37338	0.64557	1	0.061867	0	Seq_176,Seq_2946
s_0491	ceramide-2' (C26)	Golgi	-0.37338	0.64557	1	0.061867	0	Seq_176,Seq_2946
s_0494	ceramide-3 (C24)	Golgi	-0.37338	0.64557	1	0.061867	0	Seq_176,Seq_2946
s_0497	ceramide-3 (C26)	Golgi	-0.37338	0.64557	1	0.061867	0	Seq_176,Seq_2946
s_0500	ceramide-4 (C24)	Golgi	-0.37338	0.64557	1	0.061867	0	Seq_176,Seq_2946
s_0503	ceramide-4 (C26)	Golgi	-0.37338	0.64557	1	0.061867	0	Seq_176,Seq_2946
s_0895	inositol-P-ceramide A (C24)	Golgi	-0.37338	0.64557	1	0.061867	0	Seq_176,Seq_2946
s_0898	inositol-P-ceramide A (C26)	Golgi	-0.37338	0.64557	1	0.061867	0	Seq_176,Seq_2946
s_0901	inositol-P-ceramide B (C24)	Golgi	-0.37338	0.64557	1	0.061867	0	Seq_176,Seq_2946
s_0904	inositol-P-ceramide B (C26)	Golgi	-0.37338	0.64557	1	0.061867	0	Seq_176,Seq_2946
s_0907	inositol-P-ceramide B' (C24)	Golgi	-0.37338	0.64557	1	0.061867	0	Seq_176,Seq_2946
s_0910	inositol-P-ceramide B' (C26)	Golgi	-0.37338	0.64557	1	0.061867	0	Seq_176,Seq_2946
s_0913	inositol-P-ceramide C (C24)	Golgi	-0.37338	0.64557	1	0.061867	0	Seq_176,Seq_2946
s_0916	inositol-P-ceramide C (C26)	Golgi	-0.37338	0.64557	1	0.061867	0	Seq_176,Seq_2946
s_0919	inositol-P-ceramide D (C24)	Golgi	-0.37338	0.64557	1	0.061867	0	Seq_176,Seq_2946
s_0922	inositol-P-ceramide D (C26)	Golgi	-0.37338	0.64557	1	0.061867	0	Seq_176,Seq_2946
s_0952	L-2-amino-3-oxobutanoate	cytoplasm	-0.3736	0.64565	1	0.06074	0	Seq_2272,Seq_4282
s_0960	L-alpha-formylglycine	cytoplasm	-0.3736	0.64565	1	0.06074	0	Seq_2272,Seq_4282
s_0021	(R)-carnitine	cytoplasm	-0.38266	0.64901	2	0.5715	2.186	Seq_1407,Seq_127,Seq_4376,Seq_4174,Seq_1475,Seq_1600,Seq_2532,Seq_517
s_1541	UDP-D-galactose	cytoplasm	-0.38408	0.64954	1	0.0067285	0	Seq_3460,Seq_2479,Seq_1064,Seq_3332
s_1542	UDP-D-galactose	Golgi	-0.38408	0.64954	1	0.0067285	0	Seq_1064
s_2967	diglyceride (1-16:0, 2-16:1)	endoplasmic reticulum membrane	-0.38735	0.65075	1	-0.010109	0	Seq_291,Seq_936,Seq_2161,Seq_4218,Seq_1107,Seq_4617
s_2968	diglyceride (1-16:0, 2-18:1)	endoplasmic reticulum membrane	-0.38735	0.65075	1	-0.010109	0	Seq_291,Seq_936,Seq_2161,Seq_4218,Seq_1107,Seq_4617
s_2969	diglyceride (1-16:1, 2-16:1)	endoplasmic reticulum membrane	-0.38735	0.65075	1	-0.010109	0	Seq_291,Seq_936,Seq_2161,Seq_4218,Seq_1107,Seq_4617
s_2970	diglyceride (1-16:1, 2-18:1)	endoplasmic reticulum membrane	-0.38735	0.65075	1	-0.010109	0	Seq_291,Seq_936,Seq_2161,Seq_4218,Seq_1107,Seq_4617
s_2971	diglyceride (1-18:0, 2-16:1)	endoplasmic reticulum membrane	-0.38735	0.65075	1	-0.010109	0	Seq_291,Seq_936,Seq_2161,Seq_4218,Seq_1107,Seq_4617
s_2972	diglyceride (1-18:0, 2-18:1)	endoplasmic reticulum membrane	-0.38735	0.65075	1	-0.010109	0	Seq_291,Seq_936,Seq_2161,Seq_4218,Seq_1107,Seq_4617
s_2973	diglyceride (1-18:1, 2-16:1)	endoplasmic reticulum membrane	-0.38735	0.65075	1	-0.010109	0	Seq_291,Seq_936,Seq_2161,Seq_4218,Seq_1107,Seq_4617
s_2974	diglyceride (1-18:1, 2-18:1)	endoplasmic reticulum membrane	-0.38735	0.65075	1	-0.010109	0	Seq_291,Seq_936,Seq_2161,Seq_4218,Seq_1107,Seq_4617
s_3216	CDP-ethanolamine	endoplasmic reticulum membrane	-0.38735	0.65075	1	-0.010109	0	Seq_936
s_3217	CDP-choline	endoplasmic reticulum membrane	-0.38735	0.65075	1	-0.010109	0	Seq_936
s_3816	[cytochrome c]-L-lysine	cytoplasm	-0.39061	0.65196	1	-0.026952	0	Seq_3842
s_3817	[cytochrome c]-N6-methyl-L-lysine	cytoplasm	-0.39061	0.65196	1	-0.026952	0	Seq_3842
s_3876	Protein C-terminal S-farnesyl-L-cysteine	cytoplasm	-0.39329	0.65295	1	-0.040762	0	Seq_2076
s_3877	Protein C-terminal S-farnesyl-L-cysteine methyl ester	cytoplasm	-0.39329	0.65295	1	-0.040762	0	Seq_2076
s_1372	porphobilinogen	cytoplasm	-0.39574	0.65385	2	0.52383	0.24064	Seq_3914,Seq_1584
s_1426	sedoheptulose 1,7-bisphosphate	cytoplasm	-0.39636	0.65408	4	0.98049	0.52554	Seq_1807,Seq_4943,Seq_1778,Seq_4965
s_0231	3-ketosphinganine	endoplasmic reticulum	-0.39673	0.65422	1	-0.058496	0	Seq_3345,Seq_4243,Seq_725
s_1303	palmitoyl-CoA	endoplasmic reticulum	-0.39673	0.65422	1	-0.058496	0	Seq_4243,Seq_4747,Seq_725
s_0625	dihydrofolic acid	cytoplasm	-0.39782	0.65462	2	0.51625	3.9168	Seq_2281,Seq_5290,Seq_1707
s_1618	TRX1	nucleus	-0.40165	0.65603	2	0.50228	2.5794	Seq_916,Seq_5138,Seq_3886,Seq_893,Seq_3645
s_1622	TRX1 disulphide	nucleus	-0.40165	0.65603	2	0.50228	2.5794	Seq_916,Seq_5138,Seq_3886,Seq_893,Seq_3645
s_1550	uracil	cytoplasm	-0.41138	0.6596	7	1.1918	7.3152	Seq_1897,Seq_3773,Seq_4415,Seq_4142,Seq_4077,Seq_478,Seq_4998,Seq_2142,Seq_2089
s_0262	4,4-dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol	cytoplasm	-0.41761	0.66188	3	0.76462	2.0592	Seq_2221,Seq_3928,Seq_3243
s_0367	acetoacetyl-CoA	cytoplasm	-0.42597	0.66493	2	0.41367	0.083561	Seq_3494,Seq_639,Seq_1686
s_0370	acetoacetyl-CoA	mitochondrion	-0.42597	0.66493	2	0.41367	0.083561	Seq_3494,Seq_639
s_1461	succinic semialdehyde	cytoplasm	-0.42611	0.66499	1	-0.20996	0	Seq_3659,Seq_3452,Seq_4029,Seq_4154,Seq_3632,Seq_5218
s_0986	L-gamma-glutamyl phosphate	cytoplasm	-0.43125	0.66686	2	0.39443	1.2154	Seq_1948,Seq_3045
s_0943	isopentenyl diphosphate	cytoplasm	-0.43444	0.66802	4	0.88191	1.7078	Seq_3551,Seq_2640,Seq_639,Seq_336
s_0764	glyceraldehyde 3-phosphate	cytoplasm	-0.44034	0.67016	6	1.0695	1.8861	Seq_953,Seq_4983,Seq_571,Seq_784,Seq_4943,Seq_772,Seq_3689,Seq_1679,Seq_4796,Seq_1373
s_1411	S(8)-succinyldihydrolipoamide	mitochondrion	-0.44341	0.67126	3	0.6878	1.7726	Seq_3016,Seq_5119,Seq_4922
s_3915	(R)-Lipoate	cytoplasm	-0.45623	0.67589	1	-0.3652	0	Seq_3666
s_3916	Lipoyl-AMP	cytoplasm	-0.45623	0.67589	1	-0.3652	0	Seq_3666
s_3917	Apoprotein	cytoplasm	-0.45623	0.67589	1	-0.3652	0	Seq_3666
s_3918	Protein N6-(lipoyl)lysine	cytoplasm	-0.45623	0.67589	1	-0.3652	0	Seq_3666
s_0957	L-alanine	mitochondrion	-0.4567	0.67606	1	-0.36766	0	Seq_3825,Seq_3999
s_3784	(sulfur carrier)-H	mitochondrion	-0.4567	0.67606	1	-0.36766	0	Seq_3999
s_3785	L-cysteine	mitochondrion	-0.4567	0.67606	1	-0.36766	0	Seq_3999,Seq_3177
s_3786	(sulfur carrier)-SH	mitochondrion	-0.4567	0.67606	1	-0.36766	0	Seq_3999
s_1616	TRX1	cytoplasm	-0.45833	0.67664	5	0.94864	2.7744	Seq_528,Seq_916,Seq_5138,Seq_136,Seq_893,Seq_1622,Seq_1139,Seq_3645
s_1620	TRX1 disulphide	cytoplasm	-0.45833	0.67664	5	0.94864	2.7744	Seq_528,Seq_916,Seq_5138,Seq_136,Seq_893,Seq_1622,Seq_1139,Seq_3645
s_1034	L-phenylalanine	mitochondrion	-0.46215	0.67801	2	0.28182	1.0343	Seq_3346,Seq_5155
s_1315	Phe-tRNA(Phe)	mitochondrion	-0.46215	0.67801	2	0.28182	1.0343	Seq_3346,Seq_5155
s_1605	tRNA(Phe)	mitochondrion	-0.46215	0.67801	2	0.28182	1.0343	Seq_3346,Seq_5155
s_0475	ceramide-1 (C24)	endoplasmic reticulum	-0.47015	0.68088	2	0.25266	1.154	Seq_486,Seq_184,Seq_1658,Seq_3948
s_0478	ceramide-1 (C26)	endoplasmic reticulum	-0.47015	0.68088	2	0.25266	1.154	Seq_486,Seq_184,Seq_1658,Seq_3948
s_0481	ceramide-2 (C24)	endoplasmic reticulum	-0.47015	0.68088	2	0.25266	1.154	Seq_486,Seq_184,Seq_1658,Seq_3948
s_0484	ceramide-2 (C26)	endoplasmic reticulum	-0.47015	0.68088	2	0.25266	1.154	Seq_486,Seq_184,Seq_1658,Seq_3948
s_0416	alpha-D-ribose 1-phosphate(2-)	mitochondrion	-0.47428	0.68235	1	-0.45825	0	Seq_3604
s_0789	guanine	mitochondrion	-0.47428	0.68235	1	-0.45825	0	Seq_3604
s_0792	guanosine	mitochondrion	-0.47428	0.68235	1	-0.45825	0	Seq_3604
s_4071	2-phosphoglycolate	cytoplasm	-0.47908	0.68406	1	-0.48302	0	Seq_3350
s_3993	G10595	endoplasmic reticulum	-0.47914	0.68408	1	-0.48332	0	Seq_4408
s_3996	G00007	endoplasmic reticulum	-0.47914	0.68408	1	-0.48332	0	Seq_4408,Seq_1049
s_0467	CDP	cytoplasm	-0.48056	0.68459	6	0.98484	1.4956	Seq_894,Seq_916,Seq_893,Seq_2406,Seq_3420,Seq_530,Seq_891,Seq_3645
s_0341	7,8-diaminononanoate	cytoplasm	-0.4863	0.68662	1	-0.52023	0	Seq_4506,Seq_3829
s_0352	8-amino-7-oxononanoate	cytoplasm	-0.4863	0.68662	1	-0.52023	0	Seq_3829
s_1412	S-adenosyl-4-methylthio-2-oxobutanoate	cytoplasm	-0.4863	0.68662	1	-0.52023	0	Seq_3829
s_4478	N(2)-acetyl-L-ornithine	cytoplasm	-0.49407	0.68937	1	-0.56029	0	Seq_1956
s_1366	phytosphingosine	endoplasmic reticulum	-0.49466	0.68958	1	-0.56333	0	Seq_486,Seq_1149,Seq_2195,Seq_3948
s_1445	sphinganine	endoplasmic reticulum	-0.49466	0.68958	1	-0.56333	0	Seq_3345,Seq_486,Seq_1149,Seq_2195,Seq_3948
s_0972	L-asparagine	vacuole	-0.49467	0.68958	2	0.16333	0.17665	Seq_4411,Seq_761
s_1002	L-glutamine	vacuole	-0.49467	0.68958	2	0.16333	0.17665	Seq_4411,Seq_761
s_1019	L-isoleucine	vacuole	-0.49467	0.68958	2	0.16333	0.17665	Seq_4411,Seq_761
s_1024	L-leucine	vacuole	-0.49467	0.68958	2	0.16333	0.17665	Seq_4411,Seq_761,Seq_2612
s_1055	L-tyrosine	vacuole	-0.49467	0.68958	2	0.16333	0.17665	Seq_4411,Seq_761
s_1383	protoporphyrin	mitochondrion	-0.50343	0.69267	1	-0.60856	0	Seq_576,Seq_3702,Seq_4471
s_1385	protoporphyrinogen	mitochondrion	-0.50343	0.69267	1	-0.60856	0	Seq_576,Seq_4471
s_0712	ferroheme b	mitochondrion	-0.50378	0.69279	1	-0.61034	0	Seq_3702,Seq_4038,Seq_1545,Seq_4826
s_3748	Cytochrome c	mitochondrion	-0.50378	0.69279	1	-0.61034	0	Seq_1545,Seq_4826
s_3749	Apocytochrome c	mitochondrion	-0.50378	0.69279	1	-0.61034	0	Seq_1545,Seq_4826
s_2782	malonyl-CoA	endoplasmic reticulum membrane	-0.50382	0.6928	2	0.12999	1.3332	Seq_339,Seq_4134
s_2791	stearoyl-CoA	endoplasmic reticulum membrane	-0.50382	0.6928	2	0.12999	1.3332	Seq_3336,Seq_820,Seq_339,Seq_1091,Seq_3807,Seq_4134,Seq_4218,Seq_1107,Seq_1101,Seq_4643
s_2792	3-oxoicosanoyl-CoA	endoplasmic reticulum membrane	-0.50382	0.6928	2	0.12999	1.3332	Seq_1205,Seq_339,Seq_4134
s_2793	icosanoyl-CoA	endoplasmic reticulum membrane	-0.50382	0.6928	2	0.12999	1.3332	Seq_339,Seq_1091,Seq_4134
s_2794	3-oxodocosanoyl-CoA	endoplasmic reticulum membrane	-0.50382	0.6928	2	0.12999	1.3332	Seq_1205,Seq_339,Seq_4134
s_2796	3-oxotetracosanoyl-CoA	endoplasmic reticulum membrane	-0.50382	0.6928	2	0.12999	1.3332	Seq_1205,Seq_339,Seq_4134
s_1419	S-adenosyl-L-methionine	mitochondrion	-0.50404	0.69288	5	0.84305	1.4692	Seq_899,Seq_370,Seq_625,Seq_4799,Seq_1271,Seq_1655,Seq_4208,Seq_5200,Seq_1076
s_3940	Peptide diphthine	cytoplasm	-0.50448	0.69304	1	-0.61397	0	Seq_138
s_3941	Peptide diphthamide	cytoplasm	-0.50448	0.69304	1	-0.61397	0	Seq_138
s_1555	ureidoglycolic acid	cytoplasm	-0.50521	0.6933	1	-0.61773	0	Seq_5177,Seq_1192,Seq_4084
s_0319	5-formyltetrahydrofolic acid	cytoplasm	-0.51488	0.69668	1	-0.66757	0	Seq_797
s_0570	D-glyceraldehyde	cytoplasm	-0.52124	0.6989	2	0.066481	1.3689	Seq_2193,Seq_4943,Seq_1351,Seq_5250,Seq_4948,Seq_5221,Seq_3482,Seq_4254
s_0451	biotin	cytoplasm	-0.52251	0.69934	3	0.45231	4.2101	Seq_182,Seq_2457,Seq_719,Seq_4649
s_0782	GMP	cytoplasm	-0.53369	0.70322	8	1.0236	7.0016	Seq_4628,Seq_497,Seq_894,Seq_4100,Seq_1517,Seq_2832,Seq_573,Seq_1067
s_1260	oleate	cytoplasm	-0.53874	0.70497	1	-0.79057	0	Seq_200,Seq_3237,Seq_1883
s_3988	1-oleoyl-sn-glycerol	cytoplasm	-0.53874	0.70497	1	-0.79057	0	Seq_1883
s_0311	5-(methylsulfanyl)-2,3-dioxopentyl phosphate	cytoplasm	-0.54038	0.70553	1	-0.79901	0	Seq_4897,Seq_1969,Seq_1024
s_2789	palmitoyl-CoA	endoplasmic reticulum membrane	-0.54304	0.70645	1	-0.81273	0	Seq_3336,Seq_339,Seq_1091,Seq_3807,Seq_4218,Seq_1107,Seq_1101,Seq_4643
s_2790	3-oxooctadecanoyl-CoA	endoplasmic reticulum membrane	-0.54304	0.70645	1	-0.81273	0	Seq_1205,Seq_339
s_0343	7,8-dihydroneopterin	cytoplasm	-0.54335	0.70656	2	-0.014078	0.59534	Seq_4312,Seq_1635
s_0581	D-xylulose 5-phosphate	cytoplasm	-0.54517	0.70718	1	-0.82373	0	Seq_953,Seq_2242,Seq_5197,Seq_4796
s_3392	1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:0, 2-16:1)	vacuolar membrane	-0.54761	0.70802	1	-0.83627	0	Seq_3305,Seq_1017,Seq_48,Seq_1525,Seq_748
s_3393	1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:1, 2-16:1)	vacuolar membrane	-0.54761	0.70802	1	-0.83627	0	Seq_3305,Seq_1017,Seq_48,Seq_1525,Seq_748
s_3394	1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:0, 2-16:1)	vacuolar membrane	-0.54761	0.70802	1	-0.83627	0	Seq_3305,Seq_1017,Seq_48,Seq_1525,Seq_748
s_3395	1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:1, 2-16:1)	vacuolar membrane	-0.54761	0.70802	1	-0.83627	0	Seq_3305,Seq_1017,Seq_48,Seq_1525,Seq_748
s_3396	1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:0, 2-18:1)	vacuolar membrane	-0.54761	0.70802	1	-0.83627	0	Seq_3305,Seq_1017,Seq_48,Seq_1525,Seq_748
