Orthogroup	model_Cint	data_Cint
OG0004239	Seq_5426	SGZ55966.1
OG0004240	Seq_4856	SGZ55969.1
OG0004241	Seq_1059	SGZ55970.1
OG0004242	Seq_2215	SGZ55972.1
OG0004243	Seq_3074	SGZ55974.1
OG0004244	Seq_5491	SGZ55977.1
OG0004245	Seq_1000	SGZ55980.1
OG0004246	Seq_5311	SGZ55982.1
OG0004247	Seq_5326	SGZ55983.1
OG0004248	Seq_1036	SGZ55985.1
OG0004249	Seq_824	SGZ55987.1
OG0004250	Seq_2152	SGZ55989.1
OG0004251	Seq_4133	SGZ55991.1
OG0004252	Seq_912	SGZ55993.1
OG0004253	Seq_4488	SGZ55995.1
OG0004254	Seq_1617	SGZ55997.1
OG0004255	Seq_1435	SGZ55999.1
OG0004256	Seq_1701	SGZ56000.1
OG0004257	Seq_513	SGZ56003.1
OG0004258	Seq_87	SGZ56005.1
OG0004259	Seq_3038	SGZ56007.1
OG0004260	Seq_389	SGZ56008.1
OG0004261	Seq_2274	SGZ56010.1
OG0004262	Seq_950	SGZ56012.1
OG0004263	Seq_2211	SGZ56016.1
OG0004264	Seq_3648	SGZ56018.1
OG0004265	Seq_1586	SGZ56020.1
OG0004266	Seq_978	SGZ56022.1
OG0004267	Seq_94	SGZ56026.1
OG0004268	Seq_2721	SGZ56028.1
OG0004269	Seq_1862	SGZ56030.1
OG0004270	Seq_752	SGZ56034.1
OG0004271	Seq_5410	SGZ56036.1
OG0004272	Seq_2399	SGZ56038.1
OG0004273	Seq_2108	SGZ56040.1
OG0004274	Seq_4656	SGZ56042.1
OG0004275	Seq_3219	SGZ56045.1
OG0004276	Seq_2156	SGZ56048.1
OG0004277	Seq_871	SGZ56053.1
OG0004278	Seq_1783	SGZ56055.1
OG0004279	Seq_4853	SGZ56057.1
OG0004280	Seq_711	SGZ56058.1
OG0004281	Seq_3499	SGZ56062.1
OG0004282	Seq_5249	SGZ56063.1
OG0004283	Seq_181	SGZ56065.1
OG0004284	Seq_2699	SGZ56067.1
OG0004285	Seq_4573	SGZ56069.1
OG0004286	Seq_1087	SGZ56071.1
OG0004287	Seq_4909	SGZ56073.1
OG0004288	Seq_2393	SGZ56074.1
OG0004289	Seq_423	SGZ56076.1
OG0004290	Seq_1547	SGZ56078.1
OG0004291	Seq_1280	SGZ56080.1
OG0004292	Seq_1223	SGZ56081.1
OG0004293	Seq_5509	SGZ56084.1
OG0004294	Seq_1973	SGZ56086.1
OG0004295	Seq_5133	SGZ56090.1
OG0004296	Seq_121	SGZ56092.1
OG0004297	Seq_869	SGZ56094.1
OG0004298	Seq_497	SGZ56096.1
OG0004299	Seq_5261	SGZ56098.1
OG0004300	Seq_1177	SGZ56102.1
OG0004301	Seq_79	SGZ56103.1
OG0004302	Seq_1791	SGZ56105.1
OG0004303	Seq_1205	SGZ56108.1
OG0004304	Seq_5287	SGZ56110.1
OG0004305	Seq_229	SGZ56111.1
OG0004306	Seq_3968	SGZ56114.1
OG0004307	Seq_1903	SGZ56116.1
OG0004308	Seq_1655	SGZ56120.1
OG0004309	Seq_3999	SGZ56124.1
OG0004310	Seq_3272	SGZ56128.1
OG0004311	Seq_2415	SGZ56131.1
OG0004312	Seq_4835	SGZ56134.1
OG0004313	Seq_4438	SGZ56136.1
OG0004314	Seq_1788	SGZ56138.1
OG0004315	Seq_2428	SGZ56140.1
OG0004316	Seq_3383	SGZ56142.1
OG0004317	Seq_1562	SGZ56144.1
OG0004318	Seq_4371	SGZ56148.1
OG0004319	Seq_743	SGZ56150.1
OG0004320	Seq_222	SGZ56153.1
OG0004321	Seq_1018	SGZ56155.1
OG0004322	Seq_99	SGZ56157.1
OG0004323	Seq_4881	SGZ56159.1
OG0004324	Seq_606	SGZ56161.1
OG0004325	Seq_2488	SGZ56163.1
OG0004326	Seq_948	SGZ56165.1
OG0004327	Seq_5220	SGZ56167.1
OG0004328	Seq_3904	SGZ56168.1
OG0004329	Seq_138	SGZ56172.1
OG0004330	Seq_3447	SGZ56174.1
OG0004331	Seq_2678	SGZ56177.1
OG0004332	Seq_1962	SGZ56179.1
OG0004333	Seq_3405	SGZ56181.1
OG0004334	Seq_425	SGZ56183.1
OG0004335	Seq_5506	SGZ56185.1
OG0004336	Seq_590	SGZ56189.1
OG0004337	Seq_4692	SGZ56191.1
OG0004338	Seq_2692	SGZ56193.1
OG0004339	Seq_2309	SGZ56195.1
OG0004340	Seq_3102	SGZ56197.1
OG0004341	Seq_3239	SGZ56200.1
OG0004342	Seq_5328	SGZ56202.1
OG0004343	Seq_4562	SGZ56204.1
OG0004344	Seq_2294	SGZ56206.1
OG0004345	Seq_600	SGZ56208.1
OG0004346	Seq_3269	SGZ56211.1
OG0004347	Seq_1991	SGZ56213.1
OG0004348	Seq_4032	SGZ56215.1
OG0004349	Seq_1832	SGZ56220.1
OG0004350	Seq_4229	SGZ56222.1
OG0004351	Seq_429	SGZ56224.1
OG0004352	Seq_1969	SGZ56226.1
OG0004353	Seq_210	SGZ56230.1
OG0004354	Seq_2019	SGZ56232.1
OG0004355	Seq_2367	SGZ56234.1
OG0004356	Seq_1164	SGZ56236.1
OG0004357	Seq_437	SGZ56238.1
OG0004358	Seq_1622	SGZ56242.1
OG0004359	Seq_3948	SGZ56244.1
OG0004360	Seq_3902	SGZ56246.1
OG0004361	Seq_1723	SGZ56247.1
OG0004362	Seq_2107	SGZ56249.1
OG0004363	Seq_3727	SGZ56251.1
OG0004364	Seq_3040	SGZ56255.1
OG0004365	Seq_1457	SGZ56258.1
OG0004366	Seq_4875	SGZ56259.1
OG0004367	Seq_526	SGZ56262.1
OG0004368	Seq_1734	SGZ56263.1
OG0004369	Seq_1349	SGZ56266.1
OG0004370	Seq_1296	SGZ56268.1
OG0004371	Seq_3342	SGZ56270.1
OG0004372	Seq_4789	SGZ56271.1
OG0004373	Seq_221	SGZ56274.1
OG0004374	Seq_3717	SGZ56276.1
OG0004375	Seq_744	SGZ56280.1
OG0004376	Seq_1155	SGZ56282.1
OG0004377	Seq_2773	SGZ56284.1
OG0004378	Seq_4851	SGZ56286.1
OG0004379	Seq_4155	SGZ56288.1
OG0004380	Seq_3882	SGZ56290.1
OG0004381	Seq_4055	SGZ56292.1
OG0004382	Seq_1593	SGZ56296.1
OG0004383	Seq_4307	SGZ56298.1
OG0004384	Seq_1571	SGZ56301.1
OG0004385	Seq_5519	SGZ56303.1
OG0004386	Seq_5147	SGZ56305.1
OG0004387	Seq_2856	SGZ56307.1
OG0004388	Seq_5191	SGZ56309.1
OG0004389	Seq_214	SGZ56313.1
OG0004390	Seq_1195	SGZ56315.1
OG0004391	Seq_458	SGZ56319.1
OG0004392	Seq_3944	SGZ56321.1
OG0004393	Seq_2087	SGZ56324.1
OG0004394	Seq_1391	SGZ56327.1
OG0004395	Seq_3213	SGZ56329.1
OG0004396	Seq_1465	SGZ56331.1
OG0004397	Seq_1054	SGZ56333.1
OG0004398	Seq_5511	SGZ56337.1
OG0004399	Seq_3324	SGZ56338.1
OG0004400	Seq_15	SGZ56340.1
OG0004401	Seq_1848	SGZ56342.1
OG0004402	Seq_4075	SGZ56344.1
OG0004403	Seq_1116	SGZ56346.1
OG0004404	Seq_5263	SGZ56348.1
OG0004405	Seq_2252	SGZ56350.1
OG0004406	Seq_1913	SGZ56352.1
OG0004407	Seq_1485	SGZ56354.1
OG0004408	Seq_4086	SGZ56356.1
OG0004409	Seq_3351	SGZ56358.1
OG0004410	Seq_4681	SGZ56360.1
OG0004411	Seq_4659	SGZ56362.1
OG0004412	Seq_2504	SGZ56364.1
OG0004413	Seq_2434	SGZ56366.1
OG0004414	Seq_3496	SGZ56368.1
OG0004415	Seq_4731	SGZ56370.1
OG0004416	Seq_3579	SGZ56372.1
OG0004417	Seq_2750	SGZ56374.1
OG0004418	Seq_5416	SGZ56376.1
OG0004419	Seq_4586	SGZ56378.1
OG0004420	Seq_2625	SGZ56380.1
OG0004421	Seq_47	SGZ56382.1
OG0004422	Seq_1257	SGZ56384.1
OG0004423	Seq_4367	SGZ56386.1
OG0004424	Seq_4130	SGZ56388.1
OG0004425	Seq_5086	SGZ56390.1
OG0004426	Seq_5200	SGZ56397.1
OG0004427	Seq_4479	SGZ56401.1
OG0004428	Seq_1185	SGZ56405.1
OG0004429	Seq_3424	SGZ56406.1
OG0004430	Seq_2872	SGZ56409.1
OG0004431	Seq_1281	SGZ56411.1
OG0004432	Seq_604	SGZ56416.1
OG0004433	Seq_4929	SGZ56420.1
OG0004434	Seq_4504	SGZ56424.1
OG0004435	Seq_2939	SGZ56425.1
OG0004436	Seq_779	SGZ56427.1
OG0004437	Seq_3800	SGZ56429.1
OG0004438	Seq_3491	SGZ56431.1
OG0004439	Seq_3048	SGZ56433.1
OG0004440	Seq_1333	SGZ56435.1
OG0004441	Seq_1518	SGZ56437.1
OG0004442	Seq_2314	SGZ56442.1
OG0004443	Seq_2412	SGZ56446.1
OG0004444	Seq_1864	SGZ56448.1
OG0004445	Seq_4595	SGZ56453.1
OG0004446	Seq_3871	SGZ56456.1
OG0004447	Seq_4574	SGZ56460.1
OG0004448	Seq_1646	SGZ56462.1
OG0004449	Seq_3357	SGZ56467.1
OG0004450	Seq_4451	SGZ56469.1
OG0004451	Seq_2524	SGZ56471.1
OG0004452	Seq_3832	SGZ56473.1
OG0004453	Seq_2857	SGZ56475.1
OG0004454	Seq_1318	SGZ56477.1
OG0004455	Seq_4262	SGZ56479.1
OG0004456	Seq_1384	SGZ56481.1
OG0004457	Seq_3622	SGZ56484.1
OG0004458	Seq_2299	SGZ56486.1
OG0004459	Seq_5269	SGZ56490.1
OG0004460	Seq_4161	SGZ56492.1
OG0004461	Seq_5204	SGZ56494.1
OG0004462	Seq_1616	SGZ56498.1
OG0004463	Seq_3908	SGZ56504.1
OG0004464	Seq_5398	SGZ56506.1
OG0004465	Seq_3430	SGZ56507.1
OG0004466	Seq_1450	SGZ56509.1
OG0004467	Seq_1511	SGZ56511.1
OG0004468	Seq_1538	SGZ56512.1
OG0004469	Seq_5194	SGZ56513.1
OG0004470	Seq_2395	SGZ56514.1
OG0004471	Seq_3005	SGZ56515.1
OG0004472	Seq_5049	SGZ56516.1
OG0004473	Seq_607	SGZ56517.1
OG0004474	Seq_1649	SGZ56518.1
OG0004475	Seq_4112	SGZ56519.1
OG0004476	Seq_2157	SGZ56520.1
OG0004477	Seq_3376	SGZ56521.1
OG0004478	Seq_2298	SGZ56522.1
OG0004479	Seq_467	SGZ56523.1
OG0004480	Seq_1303	SGZ56524.1
OG0004481	Seq_5302	SGZ56526.1
OG0004482	Seq_3121	SGZ56527.1
OG0004483	Seq_197	SGZ56528.1
OG0004484	Seq_3787	SGZ56530.1
OG0004485	Seq_5525	SGZ56531.1
OG0004486	Seq_5281	SGZ56532.1
OG0004487	Seq_147	SGZ56533.1
OG0004488	Seq_4518	SGZ56534.1
OG0004489	Seq_431	SGZ56535.1
OG0004490	Seq_947	SGZ56536.1
OG0004491	Seq_5158	SGZ56538.1
OG0004492	Seq_3080	SGZ56541.1
OG0004493	Seq_2093	SGZ56542.1
OG0004494	Seq_1552	SGZ56543.1
OG0004495	Seq_1073	SGZ56544.1
OG0004496	Seq_4167	SGZ56545.1
OG0004497	Seq_3385	SGZ56546.1
OG0004498	Seq_5098	SGZ56547.1
OG0004499	Seq_3167	SGZ56548.1
OG0004500	Seq_1152	SGZ56549.1
OG0004501	Seq_1952	SGZ56550.1
OG0004502	Seq_376	SGZ56551.1
OG0004503	Seq_3300	SGZ56552.1
OG0004504	Seq_4387	SGZ56553.1
OG0004505	Seq_1471	SGZ56554.1
OG0004506	Seq_5368	SGZ56555.1
OG0004507	Seq_3719	SGZ56556.1
OG0004508	Seq_1027	SGZ56557.1
OG0004509	Seq_2963	SGZ56558.1
OG0004510	Seq_1583	SGZ56559.1
OG0004511	Seq_3618	SGZ56560.1
OG0004512	Seq_5139	SGZ56561.1
OG0004513	Seq_4	SGZ56562.1
OG0004514	Seq_2680	SGZ56563.1
OG0004515	Seq_4954	SGZ56564.1
OG0004516	Seq_5150	SGZ56565.1
OG0004517	Seq_1865	SGZ56567.1
OG0004518	Seq_4585	SGZ56637.1
OG0004519	Seq_3353	SGZ56642.1
OG0004520	Seq_2119	SGZ56644.1
OG0004521	Seq_1588	SGZ56649.1
OG0004522	Seq_677	SGZ56667.1
OG0004523	Seq_4933	SGZ56669.1
OG0004524	Seq_3241	SGZ56671.1
OG0004525	Seq_2070	SGZ56676.1
OG0004526	Seq_3740	SGZ56678.1
OG0004527	Seq_2021	SGZ56690.1
OG0004528	Seq_633	SGZ56692.1
OG0004529	Seq_4902	SGZ56694.1
OG0004530	Seq_4928	SGZ56697.1
OG0004531	Seq_5522	SGZ56699.1
OG0004532	Seq_977	SGZ56705.1
OG0004533	Seq_4209	SGZ56707.1
OG0004534	Seq_4331	SGZ56711.1
OG0004535	Seq_889	SGZ56713.1
OG0004536	Seq_768	SGZ56717.1
OG0004537	Seq_2986	SGZ56719.1
OG0004538	Seq_160	SGZ56724.1
OG0004539	Seq_521	SGZ56726.1
OG0004540	Seq_523	SGZ56728.1
OG0004541	Seq_5431	SGZ56730.1
OG0004542	Seq_801	SGZ56732.1
OG0004543	Seq_3151	SGZ56734.1
OG0004544	Seq_1274	SGZ56736.1
OG0004545	Seq_4146	SGZ56739.1
OG0004546	Seq_489	SGZ56741.1
OG0004547	Seq_3061	SGZ56743.1
OG0004548	Seq_647	SGZ56745.1
OG0004549	Seq_1128	SGZ56747.1
OG0004550	Seq_3914	SGZ56749.1
OG0004551	Seq_354	SGZ56751.1
OG0004552	Seq_3575	SGZ56753.1
OG0004553	Seq_2978	SGZ56755.1
OG0004554	Seq_2229	SGZ56756.1
OG0004555	Seq_1230	SGZ56759.1
OG0004556	Seq_4260	SGZ56760.1
OG0004557	Seq_639	SGZ56762.1
OG0004558	Seq_2276	SGZ56764.1
OG0004559	Seq_4927	SGZ56766.1
OG0004560	Seq_1166	SGZ56768.1
OG0004561	Seq_1603	SGZ56770.1
OG0004562	Seq_2456	SGZ56772.1
OG0004563	Seq_3191	SGZ56774.1
OG0004564	Seq_5336	SGZ56776.1
OG0004565	Seq_4306	SGZ56780.1
OG0004566	Seq_3646	SGZ56784.1
OG0004567	Seq_3893	SGZ56786.1
OG0004568	Seq_1339	SGZ56788.1
OG0004569	Seq_742	SGZ56790.1
OG0004570	Seq_1637	SGZ56792.1
OG0004571	Seq_2493	SGZ56794.1
OG0004572	Seq_5384	SGZ56798.1
OG0004573	Seq_77	SGZ56800.1
OG0004574	Seq_367	SGZ56802.1
OG0004575	Seq_4031	SGZ56804.1
OG0004576	Seq_1589	SGZ56806.1
OG0004577	Seq_1959	SGZ56810.1
OG0004578	Seq_3493	SGZ56812.1
OG0004579	Seq_2703	SGZ56816.1
OG0004580	Seq_4457	SGZ56818.1
OG0004581	Seq_2380	SGZ56820.1
OG0004582	Seq_1692	SGZ56822.1
OG0004583	Seq_2805	SGZ56824.1
OG0004584	Seq_4854	SGZ56826.1
OG0004585	Seq_444	SGZ56828.1
OG0004586	Seq_4766	SGZ56836.1
OG0004587	Seq_4309	SGZ56838.1
OG0004588	Seq_2959	SGZ56840.1
OG0004589	Seq_2388	SGZ56842.1
OG0004590	Seq_4165	SGZ56844.1
OG0004591	Seq_1476	SGZ56846.1
OG0004592	Seq_4201	SGZ56848.1
OG0004593	Seq_4885	SGZ56850.1
OG0004594	Seq_1561	SGZ56852.1
OG0004595	Seq_3987	SGZ56854.1
OG0004596	Seq_4024	SGZ56857.1
OG0004597	Seq_792	SGZ56859.1
OG0004598	Seq_2528	SGZ56860.1
OG0004599	Seq_3725	SGZ56862.1
OG0004600	Seq_41	SGZ56864.1
OG0004601	Seq_3137	SGZ56866.1
OG0004602	Seq_5196	SGZ56868.1
OG0004603	Seq_2038	SGZ56872.1
OG0004604	Seq_442	SGZ56874.1
OG0004605	Seq_5266	SGZ56877.1
OG0004606	Seq_1184	SGZ56879.1
OG0004607	Seq_2824	SGZ56881.1
OG0004608	Seq_861	SGZ56885.1
OG0004609	Seq_3030	SGZ56888.1
OG0004610	Seq_295	SGZ56890.1
OG0004611	Seq_4225	SGZ56892.1
OG0004612	Seq_2332	SGZ56894.1
OG0004613	Seq_1216	SGZ56896.1
OG0004614	Seq_333	SGZ56898.1
OG0004615	Seq_2564	SGZ56900.1
OG0004616	Seq_1354	SGZ56902.1
OG0004617	Seq_4476	SGZ56905.1
OG0004618	Seq_879	SGZ56907.1
OG0004619	Seq_5450	SGZ56909.1
OG0004620	Seq_4826	SGZ56913.1
OG0004621	Seq_544	SGZ56915.1
OG0004622	Seq_2629	SGZ56920.1
OG0004623	Seq_1258	SGZ56922.1
OG0004624	Seq_321	SGZ56924.1
OG0004625	Seq_2200	SGZ56926.1
OG0004626	Seq_4915	SGZ56928.1
OG0004627	Seq_2983	SGZ56929.1
OG0004628	Seq_1080	SGZ56933.1
OG0004629	Seq_896	SGZ56937.1
OG0004630	Seq_1529	SGZ56941.1
OG0004631	Seq_3806	SGZ56943.1
OG0004632	Seq_4391	SGZ56945.1
OG0004633	Seq_3067	SGZ56947.1
OG0004634	Seq_5371	SGZ56949.1
OG0004635	Seq_5394	SGZ56952.1
OG0004636	Seq_4059	SGZ56954.1
OG0004637	Seq_1202	SGZ56956.1
OG0004638	Seq_258	SGZ56958.1
OG0004639	Seq_1442	SGZ56960.1
OG0004640	Seq_1933	SGZ56962.1
OG0004641	Seq_211	SGZ56964.1
OG0004642	Seq_2381	SGZ56966.1
OG0004643	Seq_3932	SGZ56968.1
OG0004644	Seq_3826	SGZ56973.1
OG0004645	Seq_640	SGZ56976.1
OG0004646	Seq_1650	SGZ56978.1
OG0004647	Seq_3292	SGZ56980.1
OG0004648	Seq_3374	SGZ56982.1
OG0004649	Seq_1076	SGZ56986.1
OG0004650	Seq_5518	SGZ56988.1
OG0004651	Seq_3620	SGZ56989.1
OG0004652	Seq_3504	SGZ56991.1
OG0004653	Seq_536	SGZ56993.1
OG0004654	Seq_2698	SGZ56995.1
OG0004655	Seq_1278	SGZ56997.1
OG0004656	Seq_3567	SGZ57000.1
OG0004657	Seq_4879	SGZ57002.1
OG0004658	Seq_4341	SGZ57004.1
OG0004659	Seq_4622	SGZ57006.1
OG0004660	Seq_1090	SGZ57008.1
OG0004661	Seq_2977	SGZ57010.1
OG0004662	Seq_2818	SGZ57011.1
OG0004663	Seq_2631	SGZ57015.1
OG0004664	Seq_4236	SGZ57019.1
OG0004665	Seq_4170	SGZ57021.1
OG0004666	Seq_4688	SGZ57025.1
OG0004667	Seq_1139	SGZ57027.1
OG0004668	Seq_3822	SGZ57029.1
OG0004669	Seq_227	SGZ57031.1
OG0004670	Seq_1720	SGZ57032.1
OG0004671	Seq_859	SGZ57034.1
OG0004672	Seq_1631	SGZ57036.1
OG0004673	Seq_4363	SGZ57039.1
OG0004674	Seq_1489	SGZ57045.1
OG0004675	Seq_2975	SGZ57047.1
OG0004676	Seq_2221	SGZ57049.1
OG0004677	Seq_3432	SGZ57051.1
OG0004678	Seq_5508	SGZ57053.1
OG0004679	Seq_816	SGZ57056.1
OG0004680	Seq_5533	SGZ57061.1
OG0004681	Seq_993	SGZ57063.1
OG0004682	Seq_3365	SGZ57065.1
OG0004683	Seq_4699	SGZ57067.1
OG0004684	Seq_1513	SGZ57071.1
OG0004685	Seq_2174	SGZ57073.1
OG0004686	Seq_320	SGZ57075.1
OG0004687	Seq_1668	SGZ57077.1
OG0004688	Seq_1601	SGZ57079.1
OG0004689	Seq_2258	SGZ57081.1
OG0004690	Seq_3930	SGZ57083.1
OG0004691	Seq_1587	SGZ57085.1
OG0004692	Seq_4192	SGZ57087.1
OG0004693	Seq_3150	SGZ57089.1
OG0004694	Seq_1444	SGZ57091.1
OG0004695	Seq_1421	SGZ57094.1
OG0004696	Seq_1376	SGZ57103.1
OG0004697	Seq_4317	SGZ57105.1
OG0004698	Seq_1093	SGZ57107.1
OG0004699	Seq_2103	SGZ57109.1
OG0004700	Seq_3428	SGZ57111.1
OG0004701	Seq_286	SGZ57113.1
OG0004702	Seq_2001	SGZ57115.1
OG0004703	Seq_3249	SGZ57116.1
OG0004704	Seq_1445	SGZ57118.1
OG0004705	Seq_1703	SGZ57120.1
OG0004706	Seq_3113	SGZ57122.1
OG0004707	Seq_4711	SGZ57124.1
OG0004708	Seq_3791	SGZ57126.1
OG0004709	Seq_3264	SGZ57128.1
OG0004710	Seq_3375	SGZ57130.1
OG0004711	Seq_5389	SGZ57133.1
OG0004712	Seq_1198	SGZ57134.1
OG0004713	Seq_17	SGZ57136.1
OG0004714	Seq_1932	SGZ57138.1
OG0004715	Seq_1715	SGZ57140.1
OG0004716	Seq_104	SGZ57144.1
OG0004717	Seq_4857	SGZ57146.1
OG0004718	Seq_267	SGZ57148.1
OG0004719	Seq_826	SGZ57150.1
OG0004720	Seq_4121	SGZ57152.1
OG0004721	Seq_191	SGZ57154.1
OG0004722	Seq_4652	SGZ57155.1
OG0004723	Seq_2392	SGZ57157.1
OG0004724	Seq_1020	SGZ57158.1
OG0004725	Seq_4886	SGZ57160.1
OG0004726	Seq_617	SGZ57163.1
OG0004727	Seq_745	SGZ57164.1
OG0004728	Seq_3949	SGZ57166.1
OG0004729	Seq_2790	SGZ57168.1
OG0004730	Seq_4168	SGZ57170.1
OG0004731	Seq_100	SGZ57173.1
OG0004732	Seq_5153	SGZ57175.1
OG0004733	Seq_2679	SGZ57177.1
OG0004734	Seq_1239	SGZ57179.1
OG0004735	Seq_2536	SGZ57181.1
OG0004736	Seq_3442	SGZ57183.1
OG0004737	Seq_302	SGZ57185.1
OG0004738	Seq_3206	SGZ57187.1
OG0004739	Seq_5434	SGZ57189.1
OG0004740	Seq_1729	SGZ57191.1
OG0004741	Seq_1143	SGZ57193.1
OG0004742	Seq_5493	SGZ57200.1
OG0004743	Seq_4604	SGZ57202.1
OG0004744	Seq_5291	SGZ57206.1
OG0004745	Seq_20	SGZ57209.1
OG0004746	Seq_2377	SGZ57210.1
OG0004747	Seq_3955	SGZ57212.1
OG0004748	Seq_2937	SGZ57216.1
OG0004749	Seq_10	SGZ57218.1
OG0004750	Seq_1579	SGZ57220.1
OG0004751	Seq_4870	SGZ57222.1
OG0004752	Seq_3886	SGZ57224.1
OG0004753	Seq_3395	SGZ57226.1
OG0004754	Seq_1737	SGZ57228.1
OG0004755	Seq_2436	SGZ57230.1
OG0004756	Seq_533	SGZ57232.1
OG0004757	Seq_4631	SGZ57234.1
OG0004758	Seq_3073	SGZ57236.1
OG0004759	Seq_2441	SGZ57244.1
OG0004760	Seq_2427	SGZ57246.1
OG0004761	Seq_1976	SGZ57248.1
OG0004762	Seq_3257	SGZ57250.1
OG0004763	Seq_3677	SGZ57252.1
OG0004764	Seq_4689	SGZ57254.1
OG0004765	Seq_4920	SGZ57256.1
OG0004766	Seq_5	SGZ57258.1
OG0004767	Seq_3423	SGZ57260.1
OG0004768	Seq_545	SGZ57262.1
OG0004769	Seq_2005	SGZ57264.1
OG0004770	Seq_4415	SGZ57266.1
OG0004771	Seq_2565	SGZ57268.1
OG0004772	Seq_4390	SGZ57270.1
OG0004773	Seq_2589	SGZ57272.1
OG0004774	Seq_4612	SGZ57274.1
OG0004775	Seq_4312	SGZ57276.1
OG0004776	Seq_3471	SGZ57280.1
OG0004777	Seq_1506	SGZ57282.1
OG0004778	Seq_4877	SGZ57284.1
OG0004779	Seq_4380	SGZ57286.1
OG0004780	Seq_1245	SGZ57288.1
OG0004781	Seq_2194	SGZ57290.1
OG0004782	Seq_2387	SGZ57292.1
OG0004783	Seq_1363	SGZ57294.1
OG0004784	Seq_2525	SGZ57296.1
OG0004785	Seq_531	SGZ57298.1
OG0004786	Seq_3382	SGZ57300.1
OG0004787	Seq_4466	SGZ57302.1
OG0004788	Seq_1191	SGZ57304.1
OG0004789	Seq_1402	SGZ57306.1
OG0004790	Seq_4477	SGZ57308.1
OG0004791	Seq_4874	SGZ57310.1
OG0004792	Seq_3049	SGZ57312.1
OG0004793	Seq_698	SGZ57314.1
OG0004794	Seq_4867	SGZ57318.1
OG0004795	Seq_2900	SGZ57320.1
OG0004796	Seq_4115	SGZ57324.1
OG0004797	Seq_2815	SGZ57326.1
OG0004798	Seq_3308	SGZ57328.1
OG0004799	Seq_2583	SGZ57332.1
OG0004800	Seq_284	SGZ57334.1
OG0004801	Seq_439	SGZ57336.1
OG0004802	Seq_1002	SGZ57342.1
OG0004803	Seq_3816	SGZ57344.1
OG0004804	Seq_3701	SGZ57346.1
OG0004805	Seq_3437	SGZ57348.1
OG0004806	Seq_4207	SGZ57350.1
OG0004807	Seq_1203	SGZ57352.1
OG0004808	Seq_356	SGZ57354.1
OG0004809	Seq_433	SGZ57356.1
OG0004810	Seq_4507	SGZ57358.1
OG0004811	Seq_3788	SGZ57360.1
OG0004812	Seq_1797	SGZ57362.1
OG0004813	Seq_1993	SGZ57365.1
OG0004814	Seq_4590	SGZ57367.1
OG0004815	Seq_4197	SGZ57369.1
OG0004816	Seq_5083	SGZ57374.1
OG0004817	Seq_202	SGZ57380.1
OG0004818	Seq_2397	SGZ57382.1
OG0004819	Seq_1917	SGZ57384.1
OG0004820	Seq_625	SGZ57388.1
OG0004821	Seq_3823	SGZ57390.1
OG0004822	Seq_4258	SGZ57392.1
OG0004823	Seq_2199	SGZ57394.1
OG0004824	Seq_2033	SGZ57400.1
OG0004825	Seq_1953	SGZ57402.1
OG0004826	Seq_5527	SGZ57404.1
OG0004827	Seq_4941	SGZ57406.1
OG0004828	Seq_1771	SGZ57408.1
OG0004829	Seq_158	SGZ57410.1
OG0004830	Seq_4441	SGZ57412.1
OG0004831	Seq_1043	SGZ57414.1
OG0004832	Seq_1084	SGZ57418.1
OG0004833	Seq_2640	SGZ57420.1
OG0004834	Seq_2386	SGZ57422.1
OG0004835	Seq_5036	SGZ57425.1
OG0004836	Seq_1623	SGZ57428.1
OG0004837	Seq_1188	SGZ57430.1
OG0004838	Seq_591	SGZ57434.1
OG0004839	Seq_4738	SGZ57436.1
OG0004840	Seq_3973	SGZ57438.1
OG0004841	Seq_1811	SGZ57442.1
OG0004842	Seq_4061	SGZ57447.1
OG0004843	Seq_4484	SGZ57449.1
OG0004844	Seq_357	SGZ57451.1
OG0004845	Seq_3362	SGZ57453.1
OG0004846	Seq_4223	SGZ57455.1
OG0004847	Seq_670	SGZ57457.1
OG0004848	Seq_3718	SGZ57459.1
OG0004849	Seq_417	SGZ57461.1
OG0004850	Seq_3730	SGZ57463.1
OG0004851	Seq_4158	SGZ57465.1
OG0004852	Seq_2888	SGZ57467.1
OG0004853	Seq_2375	SGZ57469.1
OG0004854	Seq_4335	SGZ57470.1
OG0004855	Seq_3542	SGZ57473.1
OG0004856	Seq_761	SGZ57475.1
OG0004857	Seq_3574	SGZ57477.1
OG0004858	Seq_2338	SGZ57478.1
OG0004859	Seq_3210	SGZ57480.1
OG0004860	Seq_2864	SGZ57482.1
OG0004861	Seq_5329	SGZ57485.1
OG0004862	Seq_4863	SGZ57487.1
OG0004863	Seq_2739	SGZ57489.1
OG0004864	Seq_2104	SGZ57491.1
OG0004865	Seq_4882	SGZ57493.1
OG0004866	Seq_923	SGZ57495.1
OG0004867	Seq_3813	SGZ57497.1
OG0004868	Seq_4470	SGZ57499.1
OG0004869	Seq_1089	SGZ57503.1
OG0004870	Seq_490	SGZ57505.1
OG0004871	Seq_418	SGZ57511.1
OG0004872	Seq_5401	SGZ57513.1
OG0004873	Seq_3754	SGZ57515.1
OG0004874	Seq_3576	SGZ57517.1
OG0004875	Seq_4417	SGZ57519.1
OG0004876	Seq_4140	SGZ57521.1
OG0004877	Seq_4384	SGZ57523.1
OG0004878	Seq_237	SGZ57525.1
